aluno_id,ano_letivo,nivel,ano_turma,turma,disciplina,fase,nota_exame_original,escala_original,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif,cfd,epoca_atipica
270,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,145,0-200,14.5,15,17,17,17,16,False
270,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE1,150,0-200,15.0,16,15,16,17,18,False
270,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE2,197,0-200,19.7,16,15,16,17,18,False
270,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE1,150,0-200,15.0,16,16,16,16,16,False
274,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO C,FILO.,CE2,175,0-200,17.5,18,18,19,16,16,True
274,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO C,PORT.,CE2,159,0-200,15.9,15,17,17,16,16,True
275,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,BIO.GEO.,CE1,113,0-200,11.3,15,15,15,16,15,False
275,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,100,0-200,10.0,16,14,14,14,13,False
275,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,MAT.A,CE1,142,0-200,14.2,15,15,15,14,14,False
275,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,PORT.,CE1,105,0-200,10.5,13,14,14,14,13,False
279,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,BIO.GEO.,CE1,120,0-200,12.0,11,12,13,13,13,False
279,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,145,0-200,14.5,13,13,15,15,15,False
279,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,MAT.A,CE1,161,0-200,16.1,17,16,18,17,17,False
279,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,PORT.,CE1,137,0-200,13.7,15,16,16,16,15,False
284,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE1,148,0-200,14.8,18,18,18,18,17,False
284,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,GEOG.A,CE1,150,0-200,15.0,17,17,17,18,17,False
284,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE1,75,0-200,7.5,12,12,11,13,12,False
284,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,PORT.,CE1,128,0-200,12.8,16,16,18,17,16,False
285,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A2,FÍS.QUÍM.A,CE2,82,0-200,8.2,12,12,12,11,11,True
286,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,103,0-200,10.3,13,12,12,14,13,False
286,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE2,79,0-200,7.9,13,12,12,14,13,False
286,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,131,0-200,13.1,12,12,13,14,14,False
286,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,112,0-200,11.2,12,12,13,14,14,False
286,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,152,0-200,15.2,15,12,13,14,14,False
286,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,118,0-200,11.8,12,12,11,12,12,False
298,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FILO.,CE1,167,0-200,16.7,10,10,11,13,14,False
298,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,GEO.DESC.A,CE1,176,0-200,17.6,16,14,16,14,15,False
298,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,55,0-200,5.5,10,9,11,11,10,False
298,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE2,53,0-200,5.3,10,9,11,11,10,False
303,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,112,0-200,11.2,12,11,11,12,12,False
303,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,GEO.DESC.A,CE1,185,0-200,18.5,14,15,13,15,16,False
303,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,MAT.A,CE1,55,0-200,5.5,10,9,9,11,10,False
303,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,PORT.,CE1,105,0-200,10.5,10,9,10,11,11,False
304,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,BIO.GEO.,CE2,156,0-200,15.6,17,18,18,18,18,True
304,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,FÍS.QUÍM.A,CE2,174,0-200,17.4,19,19,20,19,19,True
307,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,89,0-200,8.9,14,14,14,15,15,False
307,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,136,0-200,13.6,14,14,14,15,15,False
307,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,GEO.DESC.A,CE1,151,0-200,15.1,14,14,15,17,16,False
307,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,GEO.DESC.A,CE2,143,0-200,14.3,14,14,15,17,16,False
307,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE1,165,0-200,16.5,15,16,18,17,18,False
307,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE2,198,0-200,19.8,15,16,18,17,18,False
307,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE1,128,0-200,12.8,16,16,17,16,15,False
307,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE2,125,0-200,12.5,16,16,17,16,15,False
310,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,39,0-200,3.9,10,10,10,11,10,False
310,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE2,85,0-200,8.5,10,10,10,11,10,False
310,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE1,50,0-200,5.0,10,10,10,11,10,False
310,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE2,71,0-200,7.1,10,10,10,11,10,False
310,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,68,0-200,6.8,8,8,8,9,9,False
310,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,85,0-200,8.5,8,8,8,9,9,False
310,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,102,0-200,10.2,9,10,12,11,11,False
311,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,ECON.A,CE1,112,0-200,11.2,10,12,13,13,13,False
311,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,ECON.A,CE2,119,0-200,11.9,10,12,13,13,13,False
311,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,GEOG.A,CE1,108,0-200,10.8,12,13,13,14,14,False
311,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO B,GEOG.A,CE2,139,0-200,13.9,12,13,13,14,14,False
311,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO B,MAT.A,CE1,141,0-200,14.1,9,10,11,13,13,False
311,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO B,MAT.A,CE2,128,0-200,12.8,9,10,11,13,13,False
311,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO B,PORT.,CE1,102,0-200,10.2,11,12,12,12,11,False
319,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A1,FÍS.QUÍM.A,CE2,53,0-200,5.3,12,12,12,11,11,True
319,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO A1,MAT.A,CE1,76,0-200,7.6,8,8,8,9,13,True
319,2021/2022,Ensino Secundário,12º,21/22 - 12º ANO A1,MAT.A,CE2,127,0-200,12.7,8,8,8,9,13,True
327,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,87,0-200,8.7,12,12,12,13,12,False
327,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A2,GEO.DESC.A,CE1,170,0-200,17.0,16,16,18,19,18,False
332,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,BIO.GEO.,CE1,122,0-200,12.2,13,15,14,14,13,False
332,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,139,0-200,13.9,13,14,13,14,14,False
332,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE1,91,0-200,9.1,10,8,10,12,11,False
332,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE2,95,0-200,9.5,10,8,10,12,11,False
332,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE1,75,0-200,7.5,9,9,9,11,11,False
332,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE2,95,0-200,9.5,9,9,9,11,11,False
338,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE1,82,0-200,8.2,12,12,12,14,13,False
338,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,ECON.A,CE2,118,0-200,11.8,12,12,12,14,13,False
338,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO B,GEOG.A,CE1,126,0-200,12.6,15,13,14,14,14,False
338,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE1,58,0-200,5.8,9,8,8,10,10,False
338,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,MAT.A,CE2,105,0-200,10.5,9,8,8,10,10,False
338,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE1,71,0-200,7.1,10,10,12,11,11,False
338,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO B,PORT.,CE2,98,0-200,9.8,10,10,12,11,11,False
345,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A3,FÍS.QUÍM.A,CE2,144,0-200,14.4,16,16,17,15,15,True
346,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO A3,FÍS.QUÍM.A,CE2,197,0-200,19.7,18,18,19,19,19,True
348,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE1,135,0-200,13.5,17,18,18,17,16,False
348,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE2,135,0-200,13.5,17,18,18,17,16,False
348,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,GEOG.A,CE1,151,0-200,15.1,17,16,17,16,16,False
348,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,PORT.,CE1,148,0-200,14.8,15,14,14,13,14,False
349,2021/2022,Ensino Secundário,11º,21/22 - 11º ANO A1,BIO.GEO.,CE2,167,0-200,16.7,16,16,17,16,16,True
349,2021/2022,Ensino Secundário,11º,21/22 - 11º ANO A1,FÍS.QUÍM.A,CE2,155,0-200,15.5,18,18,20,18,18,True
352,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,131,0-200,13.1,13,15,16,16,16,False
352,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE2,162,0-200,16.2,13,15,16,16,16,False
352,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,GEOG.A,CE1,146,0-200,14.6,14,16,15,15,15,False
352,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE1,148,0-200,14.8,10,10,12,12,13,False
352,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,141,0-200,14.1,14,15,15,15,15,False
359,2012/2013,Ensino Secundário,11º,12/13 - 11º ANO A,BIO.GEO.,CE1,117,0-200,11.7,17,18,18,18,16,False
359,2012/2013,Ensino Secundário,11º,12/13 - 11º ANO A,FÍS.QUÍM.A,CE1,117,0-200,11.7,18,18,18,18,16,False
359,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,MAT.A,CE1,149,0-200,14.9,18,17,16,17,16,False
359,2013/2014,Ensino Secundário,12º,13/14 - 12º ANO A,PORT.,CE1,185,0-200,18.5,18,18,19,19,19,False
360,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,115,0-200,11.5,10,10,11,13,13,False
360,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,97,0-200,9.7,13,13,13,14,13,False
360,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,140,0-200,14.0,16,16,16,14,14,False
360,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,125,0-200,12.5,14,14,14,14,14,False
366,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO B,GEOG.A,CE1,136,0-200,13.6,14,15,15,15,15,False
366,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO B,HIST.A,CE1,185,0-200,18.5,16,18,19,18,18,False
366,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO B,PORT.,CE1,131,0-200,13.1,15,16,16,16,15,False
374,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,BIO.GEO.,CE1,178,0-200,17.8,13,14,16,15,16,False
374,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,159,0-200,15.9,15,15,16,16,16,False
374,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,MAT.A,CE1,193,0-200,19.3,17,17,19,19,19,False
374,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,160,0-200,16.0,15,16,18,16,16,False
374,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE2,160,0-200,16.0,15,16,18,16,16,False
375,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,65,0-200,6.5,9,11,12,12,11,False
375,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE2,81,0-200,8.1,9,11,12,12,11,False
375,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,GEOG.A,CE1,128,0-200,12.8,11,15,12,14,14,False
375,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE1,112,0-200,11.2,10,10,11,11,11,False
375,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,89,0-200,8.9,12,12,13,13,13,False
375,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE2,136,0-200,13.6,12,12,13,13,13,False
376,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE1,158,0-200,15.8,14,13,13,15,15,False
376,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,ECON.A,CE2,131,0-200,13.1,14,13,13,15,15,False
376,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE1,110,0-200,11.0,13,12,13,13,13,False
376,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO B,FILO.,CE2,120,0-200,12.0,13,12,13,13,13,False
376,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE1,125,0-200,12.5,11,12,12,12,13,False
376,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,MAT.A,CE2,136,0-200,13.6,11,12,12,12,13,False
376,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO B,PORT.,CE1,135,0-200,13.5,10,10,10,13,13,False
377,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,FILO.,CE1,119,0-200,11.9,12,13,13,13,13,False
377,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO C,GEOG.A,CE1,133,0-200,13.3,15,15,16,16,15,False
377,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,HIST.A,CE1,165,0-200,16.5,17,17,18,18,18,False
377,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO C,PORT.,CE1,125,0-200,12.5,12,13,14,13,13,False
386,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE1,157,0-200,15.7,18,18,18,18,17,False
386,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,FILO.,CE1,146,0-200,14.6,17,17,17,18,17,False
386,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE1,152,0-200,15.2,17,18,17,17,16,False
386,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE2,146,0-200,14.6,17,18,17,17,16,False
386,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,PORT.,CE1,162,0-200,16.2,16,16,17,17,17,False
387,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,101,0-200,10.1,8,7,7,0,10,False
387,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE2,39,0-200,3.9,8,7,7,0,10,False
387,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,64,0-200,6.4,8,8,8,10,10,False
387,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE2,80,0-200,8.0,8,8,8,10,10,False
389,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,65,0-200,6.5,11,14,14,14,12,False
389,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE2,52,0-200,5.2,11,14,14,14,12,False
389,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,FILO.,CE1,135,0-200,13.5,11,11,11,12,13,False
389,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE1,52,0-200,5.2,9,8,11,12,10,False
389,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE2,59,0-200,5.9,9,8,11,12,10,False
389,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,139,0-200,13.9,12,11,12,13,13,False
389,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE2,95,0-200,9.5,12,11,12,13,13,False
390,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,BIO.GEO.,CE1,173,0-200,17.3,19,19,19,19,18,False
390,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,175,0-200,17.5,19,19,19,19,19,False
390,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE1,179,0-200,17.9,18,19,19,19,19,False
390,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE1,182,0-200,18.2,18,18,18,18,18,False
393,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,80,0-200,8.0,11,11,12,11,11,False
393,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,96,0-200,9.6,11,11,12,11,11,False
393,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE1,52,0-200,5.2,10,12,14,14,14,False
393,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A3,GEO.DESC.A,CE2,133,0-200,13.3,10,12,14,14,14,False
393,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,MAT.A,CE1,117,0-200,11.7,11,10,13,11,11,False
393,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,PORT.,CE1,69,0-200,6.9,12,12,12,12,11,False
393,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A3,PORT.,CE2,97,0-200,9.7,12,12,12,12,11,False
394,2021/2022,Ensino Secundário,11º,21/22 - 11º ANO A2,GEO.DESC.A,CE2,195,0-200,19.5,20,20,20,20,20,True
396,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,115,0-200,11.5,14,14,14,14,15,False
396,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,162,0-200,16.2,14,14,14,14,15,False
396,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A2,GEO.DESC.A,CE1,167,0-200,16.7,15,13,17,17,17,False
396,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE1,167,0-200,16.7,16,17,19,18,18,False
396,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,MAT.A,CE2,176,0-200,17.6,16,17,19,18,18,False
396,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A2,PORT.,CE1,147,0-200,14.7,15,15,16,15,15,False
397,2010/2011,Ensino Secundário,10º,10º ANO A,GEO.DESC.A,CE1,150,0-200,15.0,17,19,19,20,19,False
397,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,130,0-200,13.0,17,16,16,17,16,False
397,2011/2012,Ensino Secundário,11º,11/12 - 11º ANO A,GEO.DESC.A,CE1,150,0-200,15.0,20,19,20,20,19,False
397,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,MAT.A,CE1,160,0-200,16.0,15,16,16,16,16,False
397,2012/2013,Ensino Secundário,12º,12/13 - 12º ANO A,PORT.,CE1,152,0-200,15.2,16,16,16,16,16,False
401,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO D,GEO.DESC.A,CE2,97,0-200,9.7,12,16,18,17,17,True
401,2020/2021,Ensino Secundário,11º,20/21 - 11º ANO D,MAT.B,CE2,101,0-200,10.1,14,14,13,13,13,True
403,2021/2022,Ensino Secundário,11º,21/22 - 11º ANO A1,BIO.GEO.,CE2,119,0-200,11.9,13,12,13,13,13,True
403,2021/2022,Ensino Secundário,11º,21/22 - 11º ANO A1,FÍS.QUÍM.A,CE2,142,0-200,14.2,13,13,13,14,14,True
411,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,110,0-200,11.0,13,12,13,13,13,False
411,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE2,123,0-200,12.3,13,12,13,13,13,False
411,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,FILO.,CE1,170,0-200,17.0,14,15,14,15,16,False
411,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,MAT.A,CE1,85,0-200,8.5,9,11,10,11,10,False
411,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE1,128,0-200,12.8,16,14,16,14,14,False
411,2016/2017,Ensino Secundário,12º,16/17 - 12º ANO A1,PORT.,CE2,148,0-200,14.8,16,14,16,14,14,False
418,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,BIO.GEO.,CE1,139,0-200,13.9,12,13,13,14,14,False
418,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,145,0-200,14.5,16,16,17,16,16,False
418,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,111,0-200,11.1,16,16,17,16,16,False
418,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE1,161,0-200,16.1,17,16,20,18,17,False
418,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,MAT.A,CE2,148,0-200,14.8,17,16,20,18,17,False
418,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO A1,PORT.,CE1,157,0-200,15.7,16,16,16,16,16,False
422,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,BIO.GEO.,CE1,136,0-200,13.6,11,12,11,12,13,False
422,2013/2014,Ensino Secundário,11º,13/14 - 11º ANO A,FILO.,CE1,156,0-200,15.6,18,18,18,18,17,False
422,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,MAT.A,CE1,106,0-200,10.6,8,7,8,10,10,False
422,2014/2015,Ensino Secundário,12º,14/15 - 12º ANO A,PORT.,CE1,145,0-200,14.5,15,16,18,17,16,False
429,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,ECON.A,CE1,156,0-200,15.6,18,18,18,19,18,False
429,2016/2017,Ensino Secundário,11º,16/17 - 11º ANO B,GEOG.A,CE1,181,0-200,18.1,18,18,18,19,19,False
429,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE1,132,0-200,13.2,13,15,14,15,15,False
429,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,MAT.A,CE2,159,0-200,15.9,13,15,14,15,15,False
429,2017/2018,Ensino Secundário,12º,17/18 - 12º ANO B,PORT.,CE1,161,0-200,16.1,16,17,17,17,17,False
430,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,BIO.GEO.,CE1,142,0-200,14.2,17,16,16,15,15,False
430,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,157,0-200,15.7,16,16,16,15,15,False
435,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FILO.,CE1,156,0-200,15.6,15,13,14,14,15,False
435,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,127,0-200,12.7,13,13,14,13,13,False
435,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,131,0-200,13.1,13,13,14,13,13,False
435,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,MAT.A,CE1,145,0-200,14.5,13,14,13,13,14,False
435,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A1,PORT.,CE1,139,0-200,13.9,13,11,13,13,13,False
436,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,BIO.GEO.,CE1,167,0-200,16.7,16,15,15,15,16,False
436,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,127,0-200,12.7,14,15,16,16,15,False
436,2018/2019,Ensino Secundário,11º,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,116,0-200,11.6,14,15,16,16,15,False
442,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE1,126,0-200,12.6,17,16,17,16,15,False
442,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,ECON.A,CE2,111,0-200,11.1,17,16,17,16,15,False
442,2014/2015,Ensino Secundário,11º,14/15 - 11º ANO B,GEOG.A,CE1,170,0-200,17.0,15,14,15,16,16,False
442,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,MAT.A,CE1,137,0-200,13.7,16,16,17,15,15,False
442,2015/2016,Ensino Secundário,12º,15/16 - 12º ANO B,PORT.,CE1,97,0-200,9.7,16,15,16,15,14,False
446,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE1,156,0-200,15.6,16,16,16,16,16,False
446,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,BIO.GEO.,CE2,130,0-200,13.0,16,16,16,16,16,False
446,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,160,0-200,16.0,16,16,17,18,17,False
446,2017/2018,Ensino Secundário,11º,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,158,0-200,15.8,16,16,17,18,17,False
446,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,MAT.A,CE1,198,0-200,19.8,18,18,19,19,19,False
446,2018/2019,Ensino Secundário,12º,18/19 - 12º ANO A2,PORT.,CE1,142,0-200,14.2,16,15,15,17,16,False
447,2015/2016,Ensino Secundário,11º,15/16 - 11º ANO A1,BIO.GEO.,CE1,148,0-200,14.8,15,16,16,17,16,False
