aluno_id,ano_letivo,turma,disciplina,fase,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif
2,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,15.5,15,15,16,16
2,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.1,14,15,17,16
2,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,18.3,14,15,17,16
2,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,18.6,18,19,19,18
2,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,15.7,17,18,18,17
8,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,7.6,8,10,10,11
8,2014/2015,14/15 - 11º ANO B,FILO.,CE1,10.4,12,12,11,11
8,2015/2016,15/16 - 12º ANO C,PORT.,CE1,11.7,12,10,11,11
13,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,11.6,17,16,16,16
13,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,19.5,17,19,20,19
13,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,19.0,19,17,18,18
13,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,12.0,13,13,14,13
27,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,11.8,15,16,16,16
27,2018/2019,18/19 - 11º ANO B1,ECON.A,CE2,13.5,15,16,16,16
27,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE1,11.9,16,16,16,15
27,2018/2019,18/19 - 11º ANO B1,GEOG.A,CE2,13.6,16,16,16,15
28,2017/2018,17/18 - 11º ANO D,HCA,CE1,14.9,10,10,10,10
37,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,12.5,11,11,12,13
37,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE2,10.1,11,11,12,13
37,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,13.2,12,14,13,13
37,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,9.6,12,14,13,13
37,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,16.9,15,15,20,15
37,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,11.7,11,11,11,12
40,2018/2019,18/19 - 11º ANO A2,FILO.,CE1,12.6,14,15,16,16
40,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,16.0,12,15,15,15
58,2014/2015,14/15 - 11º ANO A1,BIO.GEO.,CE1,12.5,15,14,15,15
58,2014/2015,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.7,14,13,14,15
58,2014/2015,14/15 - 11º ANO A1,FÍS.QUÍM.A,CE2,15.0,14,13,14,15
58,2015/2016,15/16 - 12º ANO A1,MAT.A,CE1,11.9,15,18,18,16
58,2015/2016,15/16 - 12º ANO A1,MAT.A,CE2,17.9,15,18,18,16
58,2015/2016,15/16 - 12º ANO A1,PORT.,CE1,13.8,15,17,16,16
71,2016/2017,16/17 - 11º ANO D,GEO.DESC.A,CE1,15.2,14,16,17,17
71,2016/2017,16/17 - 11º ANO D,MAT.B,CE1,16.5,15,16,16,16
71,2017/2018,17/18 - 12º ANO D,DES.A,CE1,16.6,17,18,18,18
71,2017/2018,17/18 - 12º ANO D,PORT.,CE1,12.7,14,14,14,15
73,2015/2016,15/16 - 11º ANO C,GEOG.A,CE1,12.0,14,14,14,14
73,2015/2016,15/16 - 11º ANO C,GEOG.A,CE2,10.1,14,14,14,14
73,2016/2017,16/17 - 12º ANO C,HIST.A,CE1,10.5,12,12,12,13
73,2016/2017,16/17 - 12º ANO C,HIST.A,CE2,10.8,12,12,12,13
73,2016/2017,16/17 - 12º ANO C,PORT.,CE1,9.6,12,13,14,13
92,2016/2017,16/17 - 11º ANO D,GEO.DESC.A,CE1,13.8,18,15,16,15
92,2016/2017,16/17 - 11º ANO D,MAT.B,CE1,10.5,12,12,13,13
92,2017/2018,17/18 - 12º ANO D,DES.A,CE1,12.7,16,16,17,17
92,2017/2018,17/18 - 12º ANO D,DES.A,CE2,12.9,16,16,17,17
92,2017/2018,17/18 - 12º ANO D,PORT.,CE1,8.5,11,11,11,11
107,2016/2017,16/17 - 11º ANO A2,FILO.,CE1,10.1,14,13,13,13
107,2017/2018,17/18 - 12º ANO C,PORT.,CE1,12.7,13,13,15,14
108,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,12.0,13,14,14,15
108,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,12.6,16,15,16,17
108,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,11.5,16,15,16,16
108,2012/2013,12/13 - 12º ANO A,PORT.,CE1,12.1,15,15,15,15
116,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,15.6,17,16,16,16
116,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,15.2,17,16,16,16
116,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,17.0,18,17,18,17
116,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,17.0,18,17,18,17
116,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,17.6,18,17,18,18
116,2018/2019,18/19 - 12º ANO A2,MAT.A,CE2,18.5,18,17,18,18
116,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,16.6,17,17,18,17
118,2017/2018,17/18 - 11º ANO A3,FILO.,CE1,12.8,16,15,14,14
118,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,12.7,14,14,14,15
118,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,17.0,15,15,16,15
118,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,15.0,13,13,13,13
123,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,12.7,15,16,16,17
123,2016/2017,16/17 - 11º ANO A1,FILO.,CE1,17.8,18,18,19,18
123,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,16.6,18,17,18,18
123,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,17.8,17,18,17,18
123,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,11.6,15,14,14,15
124,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE1,15.6,14,15,15,16
124,2017/2018,17/18 - 11º ANO A1,BIO.GEO.,CE2,13.9,14,15,15,16
124,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,15.8,17,16,16,17
124,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE2,17.3,17,16,16,17
124,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,17.7,18,18,18,18
124,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,15.9,16,17,18,18
125,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,10.6,15,14,14,15
125,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,10.2,14,14,13,14
125,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,9.5,14,12,11,14
125,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,13.1,17,17,17,17
164,2010/2011,10º ANO A,BIO.GEO.,CE1,14.0,14,14,15,15
164,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,14.0,14,14,14,15
164,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,14.6,17,18,17,18
164,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,18.0,18,18,19,18
164,2012/2013,12/13 - 12º ANO A,PORT.,CE1,13.8,13,14,14,15
165,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,9.7,11,11,11,12
165,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,10.1,13,13,12,13
165,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,13.1,13,13,12,13
165,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,9.9,12,12,12,13
167,2015/2016,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE1,5.1,8,8,8,10
167,2015/2016,15/16 - 11º ANO A2,FÍS.QUÍM.A,CE2,6.2,8,8,8,10
167,2015/2016,15/16 - 11º ANO A2,GEO.DESC.A,CE1,4.5,10,10,,5
167,2015/2016,15/16 - 11º ANO A2,GEO.DESC.A,CE2,8.7,10,10,,5
169,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,8.6,12,13,13,14
169,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,10.0,12,13,13,14
169,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.6,14,14,14,15
169,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,13.3,14,14,14,15
169,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,10.9,14,15,14,15
169,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,12.5,16,16,17,17
187,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,9.2,10,11,11,12
187,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.1,12,14,13,13
187,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,13.8,14,15,16,15
187,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,12.6,14,15,16,15
187,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,10.5,13,13,13,14
189,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,19.5,19,19,20,20
189,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,18.6,20,20,20,20
189,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,19.8,20,20,20,20
189,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,19.3,19,20,20,20
190,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,17.8,18,18,19,19
190,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.4,19,19,19,19
190,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,17.9,19,19,19,19
190,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,18.5,20,19,20,20
190,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,20.0,20,19,20,20
190,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,16.5,17,17,18,18
193,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,16.6,19,18,19,19
193,2013/2014,13/14 - 11º ANO A,GEO.DESC.A,CE1,18.9,18,18,19,19
193,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,18.9,19,17,19,19
193,2014/2015,14/15 - 12º ANO A,MAT.A,CE2,19.6,19,17,19,19
193,2014/2015,14/15 - 12º ANO A,PORT.,CE1,14.9,15,16,18,18
215,2017/2018,17/18 - 11º ANO A1,FILO.,CE1,17.0,15,15,16,17
215,2017/2018,17/18 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.0,16,16,16,17
215,2018/2019,18/19 - 12º ANO A1,MAT.A,CE1,17.7,18,17,17,17
215,2018/2019,18/19 - 12º ANO A1,PORT.,CE1,14.5,17,16,17,16
218,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,9.9,13,14,13,13
218,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,9.7,19,19,15,13
220,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,14.8,18,18,18,18
220,2011/2012,11/12 - 11º ANO A,GEO.DESC.A,CE1,19.0,20,20,20,19
220,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,17.9,18,18,19,19
220,2012/2013,12/13 - 12º ANO A,PORT.,CE1,12.8,14,15,15,16
223,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,13.6,12,13,14,15
223,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,12.6,13,15,14,15
223,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,10.3,13,13,13,15
223,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,13.2,13,13,13,15
223,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,16.6,15,16,16,16
224,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,11.3,10,10,10,10
224,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE1,6.0,9,10,10,10
224,2018/2019,18/19 - 11º ANO A1,FÍS.QUÍM.A,CE2,7.5,9,10,10,10
232,2018/2019,18/19 - 11º ANO B1,ECON.A,CE1,13.7,17,17,17,18
232,2018/2019,18/19 - 11º ANO B1,ECON.A,CE2,14.4,17,17,17,18
232,2018/2019,18/19 - 11º ANO B1,FILO.,CE1,13.8,16,16,16,16
232,2018/2019,18/19 - 11º ANO B1,FILO.,CE2,18.8,16,16,16,16
234,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,11.7,15,15,15,16
234,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE2,14.0,15,15,15,16
234,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,13.5,15,16,16,17
234,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,11.8,15,16,16,17
234,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,12.8,16,15,14,16
234,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,13.2,17,16,17,17
234,2017/2018,17/18 - 12º ANO A1,PORT.,CE2,13.6,17,16,17,17
239,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE1,10.7,10,10,11,12
239,2018/2019,18/19 - 11º ANO A1,BIO.GEO.,CE2,10.3,10,10,11,12
239,2018/2019,18/19 - 11º ANO A1,FILO.,CE1,14.6,14,13,14,14
244,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,17.7,18,19,19,19
244,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,17.8,18,19,19,19
244,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,20.0,20,20,20,20
244,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,20.0,19,19,19,19
244,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,14.9,16,17,18,17
247,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,14.6,13,14,14,15
247,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,11.0,14,15,15,15
247,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE2,13.5,14,15,15,15
247,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,15.7,16,17,17,17
247,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,17.8,16,17,17,17
247,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,13.3,15,15,15,15
249,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,11.8,17,17,17,16
249,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,14.6,17,17,17,16
249,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,18.1,18,16,17,17
249,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,17.7,17,17,17,17
249,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,9.0,12,13,14,13
249,2017/2018,17/18 - 12º ANO A2,PORT.,CE2,10.7,12,13,14,13
261,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,14.8,14,14,15,15
261,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,15.8,14,14,15,15
261,2017/2018,17/18 - 11º ANO A3,GEO.DESC.A,CE1,17.1,19,17,17,18
261,2018/2019,18/19 - 12º ANO A3,MAT.A,CE1,16.3,16,17,16,16
261,2018/2019,18/19 - 12º ANO A3,PORT.,CE1,17.2,16,16,16,16
264,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,11.2,10,13,13,12
264,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,17.0,13,16,17,15
266,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,12.0,16,15,14,14
266,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,16.0,16,17,16,17
266,2012/2013,12/13 - 12º ANO B,PORT.,CE1,15.5,17,17,17,17
270,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,15.9,16,16,17,17
270,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,14.5,15,17,17,17
270,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,15.0,16,15,16,17
270,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,19.7,16,15,16,17
270,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,15.0,16,16,16,16
275,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,11.3,15,15,15,16
275,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,10.0,16,14,14,14
275,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,14.2,15,15,15,14
275,2012/2013,12/13 - 12º ANO A,PORT.,CE1,10.5,13,14,14,14
279,2011/2012,11/12 - 11º ANO A,BIO.GEO.,CE1,12.0,11,12,13,13
279,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,14.5,13,13,15,15
279,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,16.1,17,16,18,17
279,2012/2013,12/13 - 12º ANO A,PORT.,CE1,13.7,15,16,16,16
284,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,14.8,18,18,18,18
284,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,15.0,17,17,17,18
284,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,7.5,12,12,11,13
284,2017/2018,17/18 - 12º ANO B,PORT.,CE1,12.8,16,16,18,17
286,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,10.3,13,12,12,14
286,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,7.9,13,12,12,14
286,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE1,13.1,12,12,13,14
286,2017/2018,17/18 - 11º ANO A2,FÍS.QUÍM.A,CE2,11.2,12,12,13,14
286,2018/2019,18/19 - 12º ANO A2,MAT.A,CE1,15.2,15,12,13,14
286,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,11.8,12,12,11,12
298,2013/2014,13/14 - 11º ANO A,FILO.,CE1,16.7,10,10,11,13
298,2013/2014,13/14 - 11º ANO A,GEO.DESC.A,CE1,17.6,16,14,16,14
298,2014/2015,14/15 - 12º ANO A,PORT.,CE1,5.5,10,9,11,11
298,2014/2015,14/15 - 12º ANO A,PORT.,CE2,5.3,10,9,11,11
303,2011/2012,11/12 - 11º ANO A,FÍS.QUÍM.A,CE1,11.2,12,11,11,12
303,2011/2012,11/12 - 11º ANO A,GEO.DESC.A,CE1,18.5,14,15,13,15
303,2012/2013,12/13 - 12º ANO A,MAT.A,CE1,5.5,10,9,9,11
303,2012/2013,12/13 - 12º ANO A,PORT.,CE1,10.5,10,9,10,11
307,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE1,8.9,14,14,14,15
307,2016/2017,16/17 - 11º ANO A2,FÍS.QUÍM.A,CE2,13.6,14,14,14,15
307,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE1,15.1,14,14,15,17
307,2016/2017,16/17 - 11º ANO A2,GEO.DESC.A,CE2,14.3,14,14,15,17
307,2017/2018,17/18 - 12º ANO A2,MAT.A,CE1,16.5,15,16,18,17
307,2017/2018,17/18 - 12º ANO A2,MAT.A,CE2,19.8,15,16,18,17
307,2017/2018,17/18 - 12º ANO A2,PORT.,CE1,12.8,16,16,17,16
307,2017/2018,17/18 - 12º ANO A2,PORT.,CE2,12.5,16,16,17,16
310,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,3.9,10,10,10,11
310,2015/2016,15/16 - 11º ANO B,ECON.A,CE2,8.5,10,10,10,11
310,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,5.0,10,10,10,11
310,2015/2016,15/16 - 11º ANO B,GEOG.A,CE2,7.1,10,10,10,11
310,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,6.8,8,8,8,9
310,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,8.5,8,8,8,9
310,2016/2017,16/17 - 12º ANO B,PORT.,CE1,10.2,9,10,12,11
311,2013/2014,13/14 - 11º ANO B,ECON.A,CE1,11.2,10,12,13,13
311,2013/2014,13/14 - 11º ANO B,ECON.A,CE2,11.9,10,12,13,13
311,2013/2014,13/14 - 11º ANO B,GEOG.A,CE1,10.8,12,13,13,14
311,2013/2014,13/14 - 11º ANO B,GEOG.A,CE2,13.9,12,13,13,14
311,2014/2015,14/15 - 12º ANO B,MAT.A,CE1,14.1,9,10,11,13
311,2014/2015,14/15 - 12º ANO B,MAT.A,CE2,12.8,9,10,11,13
311,2014/2015,14/15 - 12º ANO B,PORT.,CE1,10.2,11,12,12,12
327,2018/2019,18/19 - 11º ANO A2,FÍS.QUÍM.A,CE1,8.7,12,12,12,13
327,2018/2019,18/19 - 11º ANO A2,GEO.DESC.A,CE1,17.0,16,16,18,19
332,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,12.2,13,15,14,14
332,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,13.9,13,14,13,14
332,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,9.1,10,8,10,12
332,2017/2018,17/18 - 12º ANO A1,MAT.A,CE2,9.5,10,8,10,12
332,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,7.5,9,9,9,11
332,2017/2018,17/18 - 12º ANO A1,PORT.,CE2,9.5,9,9,9,11
338,2015/2016,15/16 - 11º ANO B,ECON.A,CE1,8.2,12,12,12,14
338,2015/2016,15/16 - 11º ANO B,ECON.A,CE2,11.8,12,12,12,14
338,2015/2016,15/16 - 11º ANO B,GEOG.A,CE1,12.6,15,13,14,14
338,2016/2017,16/17 - 12º ANO B,MAT.A,CE1,5.8,9,8,8,10
338,2016/2017,16/17 - 12º ANO B,MAT.A,CE2,10.5,9,8,8,10
338,2016/2017,16/17 - 12º ANO B,PORT.,CE1,7.1,10,10,12,11
338,2016/2017,16/17 - 12º ANO B,PORT.,CE2,9.8,10,10,12,11
348,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,13.5,17,18,18,17
348,2016/2017,16/17 - 11º ANO B,ECON.A,CE2,13.5,17,18,18,17
348,2016/2017,16/17 - 11º ANO B,GEOG.A,CE1,15.1,17,16,17,16
348,2017/2018,17/18 - 12º ANO B,PORT.,CE1,14.8,15,14,14,13
352,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,13.1,13,15,16,16
352,2014/2015,14/15 - 11º ANO B,ECON.A,CE2,16.2,13,15,16,16
352,2014/2015,14/15 - 11º ANO B,GEOG.A,CE1,14.6,14,16,15,15
352,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,14.8,10,10,12,12
352,2015/2016,15/16 - 12º ANO B,PORT.,CE1,14.1,14,15,15,15
359,2012/2013,12/13 - 11º ANO A,BIO.GEO.,CE1,11.7,17,18,18,18
359,2012/2013,12/13 - 11º ANO A,FÍS.QUÍM.A,CE1,11.7,18,18,18,18
359,2013/2014,13/14 - 12º ANO A,MAT.A,CE1,14.9,18,17,16,17
359,2013/2014,13/14 - 12º ANO A,PORT.,CE1,18.5,18,18,19,19
360,2015/2016,15/16 - 11º ANO A1,BIO.GEO.,CE1,11.5,10,10,11,13
360,2015/2016,15/16 - 11º ANO A1,FÍS.QUÍM.A,CE1,9.7,13,13,13,14
360,2016/2017,16/17 - 12º ANO A1,MAT.A,CE1,14.0,16,16,16,14
360,2016/2017,16/17 - 12º ANO A1,PORT.,CE1,12.5,14,14,14,14
366,2011/2012,11/12 - 11º ANO B,GEOG.A,CE1,13.6,14,15,15,15
366,2012/2013,12/13 - 12º ANO B,HIST.A,CE1,18.5,16,18,19,18
366,2012/2013,12/13 - 12º ANO B,PORT.,CE1,13.1,15,16,16,16
374,2013/2014,13/14 - 11º ANO A,BIO.GEO.,CE1,17.8,13,14,16,15
374,2013/2014,13/14 - 11º ANO A,FÍS.QUÍM.A,CE1,15.9,15,15,16,16
374,2014/2015,14/15 - 12º ANO A,MAT.A,CE1,19.3,17,17,19,19
374,2014/2015,14/15 - 12º ANO A,PORT.,CE1,16.0,15,16,18,16
374,2014/2015,14/15 - 12º ANO A,PORT.,CE2,16.0,15,16,18,16
375,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,6.5,9,11,12,12
375,2014/2015,14/15 - 11º ANO B,ECON.A,CE2,8.1,9,11,12,12
375,2014/2015,14/15 - 11º ANO B,GEOG.A,CE1,12.8,11,15,12,14
375,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,11.2,10,10,11,11
375,2015/2016,15/16 - 12º ANO B,PORT.,CE1,8.9,12,12,13,13
375,2015/2016,15/16 - 12º ANO B,PORT.,CE2,13.6,12,12,13,13
376,2017/2018,17/18 - 11º ANO B,ECON.A,CE1,15.8,14,13,13,15
376,2017/2018,17/18 - 11º ANO B,ECON.A,CE2,13.1,14,13,13,15
376,2017/2018,17/18 - 11º ANO B,FILO.,CE1,11.0,13,12,13,13
376,2017/2018,17/18 - 11º ANO B,FILO.,CE2,12.0,13,12,13,13
376,2018/2019,18/19 - 12º ANO B,MAT.A,CE1,12.5,11,12,12,12
376,2018/2019,18/19 - 12º ANO B,MAT.A,CE2,13.6,11,12,12,12
376,2018/2019,18/19 - 12º ANO B,PORT.,CE1,13.5,10,10,10,13
377,2016/2017,16/17 - 11º ANO C,FILO.,CE1,11.9,12,13,13,13
377,2016/2017,16/17 - 11º ANO C,GEOG.A,CE1,13.3,15,15,16,16
377,2017/2018,17/18 - 12º ANO C,HIST.A,CE1,16.5,17,17,18,18
377,2017/2018,17/18 - 12º ANO C,PORT.,CE1,12.5,12,13,14,13
386,2016/2017,16/17 - 11º ANO B,ECON.A,CE1,15.7,18,18,18,18
386,2016/2017,16/17 - 11º ANO B,FILO.,CE1,14.6,17,17,17,18
386,2017/2018,17/18 - 12º ANO B,MAT.A,CE1,15.2,17,18,17,17
386,2017/2018,17/18 - 12º ANO B,MAT.A,CE2,14.6,17,18,17,17
386,2017/2018,17/18 - 12º ANO B,PORT.,CE1,16.2,16,16,17,17
387,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE1,10.1,8,7,7,0
387,2017/2018,17/18 - 11º ANO A2,BIO.GEO.,CE2,3.9,8,7,7,0
387,2018/2019,18/19 - 12º ANO A2,PORT.,CE1,6.4,8,8,8,10
387,2018/2019,18/19 - 12º ANO A2,PORT.,CE2,8.0,8,8,8,10
389,2014/2015,14/15 - 11º ANO B,ECON.A,CE1,6.5,11,14,14,14
389,2014/2015,14/15 - 11º ANO B,ECON.A,CE2,5.2,11,14,14,14
389,2014/2015,14/15 - 11º ANO B,FILO.,CE1,13.5,11,11,11,12
389,2015/2016,15/16 - 12º ANO B,MAT.A,CE1,5.2,9,8,11,12
389,2015/2016,15/16 - 12º ANO B,MAT.A,CE2,5.9,9,8,11,12
389,2015/2016,15/16 - 12º ANO B,PORT.,CE1,13.9,12,11,12,13
389,2015/2016,15/16 - 12º ANO B,PORT.,CE2,9.5,12,11,12,13
390,2016/2017,16/17 - 11º ANO A1,BIO.GEO.,CE1,17.3,19,19,19,19
390,2016/2017,16/17 - 11º ANO A1,FÍS.QUÍM.A,CE1,17.5,19,19,19,19
390,2017/2018,17/18 - 12º ANO A1,MAT.A,CE1,17.9,18,19,19,19
390,2017/2018,17/18 - 12º ANO A1,PORT.,CE1,18.2,18,18,18,18
393,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE1,8.0,11,11,12,11
393,2017/2018,17/18 - 11º ANO A3,FÍS.QUÍM.A,CE2,9.6,11,11,12,11
