aluno_id,ano_letivo,nivel,ano_turma,turma,disciplina,fase,nota_exame_original,escala_original,nota_exame_norm_0_20,nota_p1,nota_p2,nota_p3,cif,cfd,epoca_atipica
1412,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,54,0-100,10.8,4,4,4,4,4,False
1413,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,MAT.,CE1,3,0-100,0.6,3,4,4,,4,False
1413,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,PORT.,CE1,3,0-100,0.6,3,3,3,,3,False
1413,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,70,0-100,14.0,3,3,3,3,3,False
1413,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,77,0-100,15.4,3,3,3,3,3,False
1415,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,MAT.,CE1,4,0-100,0.8,3,2,3,,3,False
1415,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,PORT.,CE1,3,0-100,0.6,3,3,3,,3,False
1415,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,75,0-100,15.0,3,3,3,3,3,False
1415,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,57,0-100,11.4,3,3,3,3,3,False
1416,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,MAT.,CE1,3,0-100,0.6,2,3,2,,2,False
1416,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,PORT.,CE1,3,0-100,0.6,2,2,3,,3,False
1416,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,27,0-100,5.4,2,2,3,3,3,False
1416,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,66,0-100,13.2,3,3,3,3,3,False
1417,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,MAT.,CE1,73,0-100,14.6,4,3,3,3,3,False
1417,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,PORT.,CE1,56,0-100,11.2,4,4,4,4,4,False
1418,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,MAT.,CE1,88,0-100,17.6,4,5,5,5,5,False
1418,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,PORT.,CE1,72,0-100,14.4,4,4,4,4,4,False
1420,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,74,0-100,14.8,4,3,4,4,4,False
1420,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,71,0-100,14.2,3,3,3,3,3,False
1421,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,87,0-100,17.4,4,4,4,4,4,False
1421,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,57,0-100,11.4,3,4,4,4,4,False
1422,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,51,0-100,10.2,2,2,2,2,2,False
1422,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,57,0-100,11.4,3,2,3,3,3,False
1423,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,77,0-100,15.4,3,4,4,4,4,False
1423,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,72,0-100,14.4,3,4,4,4,4,False
1424,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,70,0-100,14.0,3,4,3,3,3,False
1424,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,66,0-100,13.2,3,3,3,3,3,False
1425,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,66,0-100,13.2,2,3,3,3,3,False
1425,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,51,0-100,10.2,2,2,2,2,2,False
1426,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,MAT.,CE1,68,0-100,13.6,3,3,3,3,3,False
1426,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,PORT.,CE1,54,0-100,10.8,2,3,3,3,3,False
1427,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,37,0-100,7.4,2,2,3,3,3,False
1427,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,63,0-100,12.6,2,2,2,2,2,False
1428,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,MAT.,CE1,20,0-100,4.0,2,2,2,2,2,False
1428,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,PORT.,CE1,51,0-100,10.2,3,3,3,3,3,False
1430,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,85,0-100,17.0,3,4,4,4,4,False
1430,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,70,0-100,14.0,3,4,4,4,4,False
1432,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,MAT.,CE1,40,0-100,8.0,2,2,2,2,2,False
1432,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,PORT.,CE1,56,0-100,11.2,3,3,3,3,3,False
1433,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,MAT.,CE1,34,0-100,6.8,2,2,2,2,2,False
1433,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO D,PORT.,CE1,42,0-100,8.4,2,2,3,3,3,False
1434,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,MAT.,CE1,82,0-100,16.4,3,3,4,4,4,False
1434,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,PORT.,CE1,50,0-100,10.0,3,4,4,4,4,False
1435,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,MAT.,CE1,37,0-100,7.4,2,3,3,3,3,False
1435,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO C,PORT.,CE1,43,0-100,8.6,3,3,3,3,3,False
1436,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,MAT.,CE1,80,0-100,16.0,3,3,3,,3,False
1436,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,PORT.,CE1,73,0-100,14.6,3,3,3,,3,False
1437,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,MAT.,CE1,86,0-100,17.2,4,4,4,,4,False
1437,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,PORT.,CE1,85,0-100,17.0,5,5,5,,5,False
1438,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,MAT.,CE1,72,0-100,14.4,4,4,4,,4,False
1438,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,PORT.,CE1,67,0-100,13.4,4,4,4,,4,False
1439,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,MAT.,CE1,72,0-100,14.4,3,3,3,,3,False
1439,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,PORT.,CE1,72,0-100,14.4,3,3,3,,3,False
1441,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,MAT.,CE1,71,0-100,14.2,3,4,3,,3,False
1441,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO C,PORT.,CE1,50,0-100,10.0,3,3,3,,3,False
1442,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,3,0-100,0.6,3,3,3,,3,False
1442,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,3,0-100,0.6,3,3,3,,3,False
1447,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,MAT.,CE1,96,0-100,19.2,4,5,5,5,5,False
1447,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,PORT.,CE1,60,0-100,12.0,3,3,3,3,3,False
1452,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO C,MAT.,CE1,3,1-5,10.0,4,4,4,,4,False
1452,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO C,PORT.,CE1,4,1-5,15.0,5,5,5,,5,False
1452,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,MAT.,CE1,72,0-100,14.4,3,3,3,3,3,False
1452,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,PORT.,CE1,85,0-100,17.0,4,4,4,4,4,False
1452,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,MAT.,CE1,71,0-100,14.2,3,2,2,,3,False
1452,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,PORT.,CE1,83,0-100,16.6,3,3,3,,3,False
1453,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO C,MAT.,CE1,4,1-5,15.0,4,3,4,,4,False
1453,2012/2013,1º Ciclo do Ensino Básico,4º,12/13 - 4º ANO C,PORT.,CE1,3,1-5,10.0,5,5,4,,4,False
1454,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,MAT.,CE1,81,0-100,16.2,4,4,4,,4,False
1454,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,PORT.,CE1,81,0-100,16.2,4,4,4,,4,False
1454,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,MAT.,CE1,58,0-100,11.6,4,3,3,,3,False
1454,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,PORT.,CE1,77,0-100,15.4,4,4,4,,4,False
1455,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,35,0-100,7.0,3,2,2,,3,False
1455,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,90,0-100,18.0,4,4,4,,4,False
1455,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,MAT.,CE1,21,0-100,4.2,2,2,2,,2,False
1455,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,PORT.,CE1,62,0-100,12.4,3,3,3,,3,False
1456,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,50,0-100,10.0,2,3,3,,3,False
1456,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,61,0-100,12.2,3,3,3,,3,False
1457,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,MAT.,CE1,5,0-100,1.0,4,4,4,,4,False
1457,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,PORT.,CE1,3,0-100,0.6,3,4,3,,3,False
1458,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,MAT.,CE1,52,0-100,10.4,2,2,2,,2,False
1458,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,PORT.,CE1,61,0-100,12.2,3,2,2,,2,False
1458,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,39,0-100,7.8,2,3,2,,2,False
1458,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,45,0-100,9.0,3,3,3,,3,False
1458,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,MAT.,CE1,46,0-100,9.2,2,2,3,,3,False
1458,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,PORT.,CE1,43,0-100,8.6,2,2,3,,3,False
1459,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO C,MAT.,CE1,4,0-100,0.8,2,3,3,,3,False
1459,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO C,PORT.,CE1,3,0-100,0.6,2,2,3,,3,False
1459,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,78,0-100,15.6,4,3,3,3,3,False
1459,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,65,0-100,13.0,4,4,4,4,4,False
1460,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,MAT.,CE1,78,0-100,15.6,3,4,3,3,3,False
1460,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO D,PORT.,CE1,50,0-100,10.0,3,4,3,3,3,False
1461,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,MAT.,CE1,47,0-100,9.4,3,2,3,,3,False
1461,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,PORT.,CE1,53,0-100,10.6,3,3,3,,3,False
1462,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,MAT.,CE1,4,0-100,0.8,3,3,3,,3,False
1462,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO A,PORT.,CE1,4,0-100,0.8,3,3,3,,3,False
1467,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,MAT.,CE1,5,0-100,1.0,5,5,5,,5,False
1467,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO B,PORT.,CE1,4,0-100,0.8,4,5,5,,5,False
1467,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,MAT.,CE1,98,0-100,19.6,5,5,5,5,5,False
1467,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO B,PORT.,CE1,91,0-100,18.2,5,5,5,5,5,False
1468,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,55,0-100,11.0,3,3,3,,3,False
1468,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,64,0-100,12.8,3,3,3,,3,False
1468,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,MAT.,CE1,20,0-100,4.0,2,2,2,,1,False
1468,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,PORT.,CE1,41,0-100,8.2,3,3,3,,3,False
1469,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,62,0-100,12.4,3,3,3,,3,False
1469,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,70,0-100,14.0,3,4,4,,4,False
1471,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO B,MAT.,CE1,74,0-100,14.8,4,4,4,4,4,False
1471,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO B,PORT.,CE1,68,0-100,13.6,3,4,4,4,4,False
1472,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO C - 1,MAT.,CE1,20,0-100,4.0,2,,2,,2,False
1472,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO C - 1,PORT.,CE1,70,0-100,14.0,2,,3,,3,False
1473,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO B - 1,MAT.,CE1,51,0-100,10.2,4,,4,,4,False
1473,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO B - 1,PORT.,CE1,72,0-100,14.4,4,,4,,4,False
1474,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,MAT.,CE1,50,0-100,10.0,3,3,3,,3,False
1474,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO C,PORT.,CE1,66,0-100,13.2,4,3,4,,4,False
1474,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,MAT.,CE1,61,0-100,12.2,3,3,3,,3,False
1474,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO D,PORT.,CE1,71,0-100,14.2,4,4,4,,4,False
1475,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,MAT.,CE1,25,0-100,5.0,3,3,3,,3,False
1475,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO B,PORT.,CE1,60,0-100,12.0,4,3,3,,3,False
1477,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,C.NATURAIS,CE2,1,0-100,0.2,3,2,4,,4,False
1477,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,MAT.,CE1,46,0-100,9.2,4,3,3,,3,False
1477,2013/2014,3º Ciclo do Ensino Básico,9º,13/14 - 9º ANO A,PORT.,CE1,82,0-100,16.4,4,4,4,,4,False
1484,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,MAT.,CE1,35,0-100,7.0,2,3,2,2,2,False
1484,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO B,PORT.,CE1,60,0-100,12.0,3,3,3,3,3,False
1486,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,MAT.,CE1,60,0-100,12.0,3,2,3,3,3,False
1486,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO A,PORT.,CE1,59,0-100,11.8,3,3,3,3,3,False
1488,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO C,MAT.,CE1,4,0-100,0.8,4,4,5,,5,False
1488,2012/2013,3º Ciclo do Ensino Básico,9º,12/13 - 9º ANO C,PORT.,CE1,2,0-100,0.4,3,3,3,,3,False
1489,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,MAT.,CE1,16,0-100,3.2,2,2,2,2,2,False
1489,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO C,PORT.,CE1,41,0-100,8.2,2,3,3,3,3,False
1490,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO B,MAT.,CE1,68,0-100,13.6,3,3,3,3,3,False
1490,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO B,PORT.,CE1,72,0-100,14.4,3,4,4,4,4,False
1492,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,MAT.,CE1,62,0-100,12.4,3,4,4,4,4,False
1492,2014/2015,3º Ciclo do Ensino Básico,9º,14/15 - 9º ANO A,PORT.,CE1,71,0-100,14.2,3,3,3,3,3,False
1493,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO A,MAT.,CE1,79,0-100,15.8,3,3,3,,3,False
1493,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO A,PORT.,CE1,53,0-100,10.6,3,3,3,,3,False
1493,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,MAT.,CE1,74,0-100,14.8,3,3,3,,3,False
1493,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,PORT.,CE1,75,0-100,15.0,3,3,3,,3,False
1494,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,MAT.,CE1,80,0-100,16.0,4,4,4,,4,False
1494,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO E,PORT.,CE1,69,0-100,13.8,4,4,4,,4,False
1494,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,MAT.,CE1,78,0-100,15.6,3,3,3,,3,False
1494,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,PORT.,CE1,63,0-100,12.6,4,3,4,,4,False
1496,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,MAT.,CE1,43,0-100,8.6,3,3,3,3,3,False
1496,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO D,PORT.,CE1,68,0-100,13.6,4,4,4,4,4,False
1502,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,MAT.,CE1,70,0-100,14.0,2,3,3,,3,False
1502,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,PORT.,CE1,73,0-100,14.6,2,3,3,,3,False
1502,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,MAT.,CE1,50,0-100,10.0,2,3,3,,3,False
1502,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO E,PORT.,CE1,43,0-100,8.6,2,2,2,,3,False
1503,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,MAT.,CE1,3,0-100,0.6,2,2,2,,,False
1503,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO D,PORT.,CE1,2,0-100,0.4,3,2,2,,,False
1503,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,MAT.,CE1,78,0-100,15.6,3,4,3,,3,False
1503,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,PORT.,CE1,56,0-100,11.2,3,3,3,,3,False
1503,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO C,MAT.,CE1,12,0-100,2.4,2,2,2,,1,False
1503,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO C,PORT.,CE1,50,0-100,10.0,2,2,2,,2,False
1504,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,MAT.,CE1,5,0-100,1.0,5,5,5,,5,False
1504,2012/2013,2º Ciclo do Ensino Básico,6º,12/13 - 6º ANO A,PORT.,CE1,4,0-100,0.8,4,4,5,,5,False
1504,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,MAT.,CE1,98,0-100,19.6,5,5,5,5,5,False
1504,2015/2016,3º Ciclo do Ensino Básico,9º,15/16 - 9º ANO E,PORT.,CE1,70,0-100,14.0,4,4,4,4,4,False
1505,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,MAT.,CE1,64,0-100,12.8,3,3,4,4,4,False
1505,2014/2015,1º Ciclo do Ensino Básico,4º,14/15 - 4º ANO C,PORT.,CE1,64,0-100,12.8,3,3,4,4,4,False
1509,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO C - 2,MAT.,CE1,38,0-100,7.6,2,,3,,3,False
1509,2022/2023,3º Ciclo do Ensino Básico,9º,22/23 - 9º ANO C - 2,PORT.,CE1,73,0-100,14.6,2,,3,,3,False
1510,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,MAT.,CE1,83,0-100,16.6,4,4,4,,4,False
1510,2013/2014,2º Ciclo do Ensino Básico,6º,13/14 - 6º ANO D,PORT.,CE1,86,0-100,17.2,3,4,3,,3,False
1510,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,MAT.,CE1,90,0-100,18.0,4,4,4,,4,False
1510,2016/2017,3º Ciclo do Ensino Básico,9º,16/17 - 9º ANO B,PORT.,CE1,83,0-100,16.6,4,4,4,,4,False
1512,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,MAT.,CE1,99,0-100,19.8,5,5,5,5,5,False
1512,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,PORT.,CE1,92,0-100,18.4,4,5,5,5,5,False
1512,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,MAT.,CE1,90,0-100,18.0,5,5,5,,5,False
1512,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO A,PORT.,CE1,95,0-100,19.0,5,5,5,,5,False
1515,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO B,MAT.,CE1,78,0-100,15.6,4,4,4,4,4,False
1515,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO B,PORT.,CE1,74,0-100,14.8,4,4,4,4,4,False
1520,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,MAT.,CE1,62,0-100,12.4,3,3,3,,3,False
1520,2013/2014,1º Ciclo do Ensino Básico,4º,13/14 - 4º ANO C,PORT.,CE1,42,0-100,8.4,3,3,3,,3,False
1520,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,MAT.,CE1,66,0-100,13.2,2,2,2,,2,False
1520,2018/2019,3º Ciclo do Ensino Básico,9º,18/19 - 9º ANO A,PORT.,CE1,71,0-100,14.2,3,3,3,,3,False
1521,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,MAT.,CE1,57,0-100,11.4,3,2,3,3,3,False
1521,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,PORT.,CE1,43,0-100,8.6,2,3,3,3,3,False
1521,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO E,MAT.,CE1,39,0-100,7.8,4,4,4,,3,False
1521,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO E,PORT.,CE1,67,0-100,13.4,3,3,3,,3,False
1525,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,MAT.,CE1,95,0-100,19.0,5,5,5,5,5,False
1525,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO A,PORT.,CE1,90,0-100,18.0,4,4,4,4,4,False
1525,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO D,MAT.,CE1,92,0-100,18.4,4,4,4,,4,False
1525,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO D,PORT.,CE1,92,0-100,18.4,4,4,4,,4,False
1526,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,MAT.,CE1,75,0-100,15.0,3,3,3,3,3,False
1526,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,PORT.,CE1,63,0-100,12.6,2,3,3,3,3,False
1526,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO D,MAT.,CE1,66,0-100,13.2,3,4,3,,3,False
1526,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO D,PORT.,CE1,65,0-100,13.0,3,3,3,,3,False
1531,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,MAT.,CE1,76,0-100,15.2,4,3,4,4,4,False
1531,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO C,PORT.,CE1,83,0-100,16.6,4,4,4,4,4,False
1531,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,MAT.,CE1,80,0-100,16.0,4,4,4,,4,False
1531,2017/2018,3º Ciclo do Ensino Básico,9º,17/18 - 9º ANO B,PORT.,CE1,71,0-100,14.2,3,4,4,,4,False
1532,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,MAT.,CE1,76,0-100,15.2,4,4,5,5,5,False
1532,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO D,PORT.,CE1,62,0-100,12.4,2,3,3,3,3,False
1533,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO B,MAT.,CE1,35,0-100,7.0,3,3,3,3,3,False
1533,2014/2015,2º Ciclo do Ensino Básico,6º,14/15 - 6º ANO B,PORT.,CE1,72,0-100,14.4,3,3,3,3,3,False
